[0, 1, 2, 3, 10, 11, 16, 24]
[0, 1, 2, 3, 10, 12, 13, 20]
[0, 1, 2, 3, 10, 13, 14, 21]
[0, 1, 2, 3, 10, 14, 17, 26]
[0, 1, 2, 3, 10, 14, 25, 26]
[0, 1, 2, 3, 10, 15, 18, 25]
[0, 1, 2, 3, 13, 14, 19, 21]
[0, 1, 2, 3, 13, 14, 19, 22]
[0, 1, 2, 3, 13, 14, 21, 22]
[0, 1, 2, 3, 13, 18, 21, 26]
[0, 1, 2, 3, 13, 20, 24, 25]
[0, 1, 2, 3, 15, 21, 22, 23]
[0, 1, 2, 3, 16, 21, 22, 23]
[0, 1, 2, 6, 7, 8, 9, 12]
[0, 1, 2, 6, 7, 8, 9, 16]
[0, 1, 2, 6, 7, 8, 9, 19]
[0, 1, 2, 6, 7, 8, 9, 22]
[0, 1, 2, 6, 7, 8, 10, 18]
[0, 1, 2, 6, 7, 9, 12, 16]
[0, 1, 2, 6, 7, 9, 12, 20]
[0, 1, 2, 6, 7, 9, 12, 22]
[0, 1, 2, 6, 7, 9, 13, 19]
[0, 1, 2, 6, 7, 9, 13, 22]
[0, 1, 2, 6, 7, 9, 14, 16]
[0, 1, 2, 6, 7, 9, 14, 23]
[0, 1, 2, 6, 7, 9, 15, 17]
[0, 1, 2, 6, 7, 9, 15, 19]
[0, 1, 2, 6, 7, 9, 15, 20]
[0, 1, 2, 6, 7, 9, 15, 21]
[0, 1, 2, 6, 7, 9, 15, 25]
[0, 1, 2, 6, 7, 9, 15, 26]
[0, 1, 2, 6, 7, 9, 16, 20]
[0, 1, 2, 6, 7, 9, 16, 21]
[0, 1, 2, 6, 7, 9, 17, 19]
[0, 1, 2, 6, 7, 9, 17, 21]
[0, 1, 2, 6, 7, 9, 17, 22]
[0, 1, 2, 6, 7, 9, 19, 26]
[0, 1, 2, 6, 7, 9, 20, 25]
[0, 1, 2, 6, 7, 10, 12, 14]
[0, 1, 2, 6, 7, 10, 14, 20]
[0, 1, 2, 6, 7, 10, 14, 21]
[0, 1, 2, 6, 7, 10, 15, 26]
[0, 1, 2, 6, 7, 10, 17, 18]
[0, 1, 2, 6, 7, 10, 17, 26]
[0, 1, 2, 6, 7, 11, 13, 19]
[0, 1, 2, 6, 7, 11, 17, 19]
[0, 1, 2, 6, 7, 12, 14, 20]
[0, 1, 2, 6, 7, 12, 15, 23]
[0, 1, 2, 6, 7, 13, 14, 19]
[0, 1, 2, 6, 7, 13, 17, 18]
[0, 1, 2, 6, 7, 13, 18, 19]
[0, 1, 2, 6, 7, 13, 19, 23]
[0, 1, 2, 6, 7, 13, 22, 24]
[0, 1, 2, 6, 7, 13, 24, 26]
[0, 1, 2, 6, 7, 14, 17, 24]
[0, 1, 2, 6, 7, 14, 18, 20]
[0, 1, 2, 6, 7, 15, 17, 22]
[0, 1, 2, 6, 7, 15, 19, 26]
[0, 1, 2, 6, 7, 15, 22, 26]
[0, 1, 2, 6, 7, 16, 17, 21]
[0, 1, 2, 6, 7, 17, 18, 19]
[0, 1, 2, 6, 9, 12, 16, 20]
[0, 1, 2, 6, 9, 12, 16, 23]
[0, 1, 2, 6, 9, 13, 15, 23]
[0, 1, 2, 6, 9, 13, 15, 25]
[0, 1, 2, 6, 9, 13, 15, 26]
[0, 1, 2, 6, 9, 15, 16, 17]
[0, 1, 2, 6, 9, 15, 16, 20]
[0, 1, 2, 6, 9, 16, 17, 21]
[0, 1, 2, 6, 9, 16, 17, 25]
[0, 1, 2, 6, 9, 16, 20, 25]
[0, 1, 2, 6, 10, 11, 16, 18]
[0, 1, 2, 6, 10, 14, 15, 17]
[0, 1, 2, 6, 10, 14, 16, 18]
[0, 1, 2, 6, 10, 14, 16, 20]
[0, 1, 2, 6, 10, 14, 16, 21]
[0, 1, 2, 6, 10, 14, 18, 20]
[0, 1, 2, 6, 10, 14, 21, 23]
[0, 1, 2, 6, 10, 14, 23, 25]
[0, 1, 2, 6, 10, 15, 17, 26]
[0, 1, 2, 6, 10, 16, 17, 21]
[0, 1, 2, 6, 10, 16, 18, 20]
[0, 1, 2, 6, 10, 16, 20, 23]
[0, 1, 2, 6, 10, 16, 21, 23]
[0, 1, 2, 6, 10, 16, 23, 25]
[0, 1, 2, 6, 12, 13, 14, 15]
[0, 1, 2, 6, 12, 13, 15, 22]
[0, 1, 2, 6, 12, 13, 17, 19]
[0, 1, 2, 6, 12, 15, 16, 23]
[0, 1, 2, 6, 12, 16, 20, 23]
[0, 1, 2, 6, 13, 14, 16, 17]
[0, 1, 2, 6, 13, 14, 16, 19]
[0, 1, 2, 6, 13, 14, 19, 20]
[0, 1, 2, 6, 13, 14, 19, 23]
[0, 1, 2, 6, 13, 15, 16, 22]
[0, 1, 2, 6, 13, 15, 21, 22]
[0, 1, 2, 6, 13, 15, 23, 25]
[0, 1, 2, 6, 13, 16, 17, 21]
[0, 1, 2, 6, 13, 16, 19, 23]
[0, 1, 2, 6, 13, 16, 20, 23]
[0, 1, 2, 6, 13, 16, 21, 22]
[0, 1, 2, 6, 13, 16, 22, 23]
[0, 1, 2, 6, 13, 16, 22, 24]
[0, 1, 2, 6, 13, 17, 20, 21]
[0, 1, 2, 6, 13, 18, 22, 26]
[0, 1, 2, 6, 15, 16, 17, 22]
[0, 1, 2, 6, 15, 16, 22, 26]
[0, 1, 2, 6, 15, 21, 22, 23]
[0, 1, 2, 6, 16, 17, 19, 26]
[0, 1, 2, 6, 16, 17, 21, 22]
[0, 1, 2, 6, 16, 17, 22, 23]
[0, 1, 2, 6, 16, 18, 23, 25]
[0, 1, 2, 6, 16, 21, 22, 23]
[0, 1, 2, 7, 8, 15, 18, 21]
[0, 1, 2, 7, 8, 15, 19, 26]
[0, 1, 2, 7, 9, 12, 13, 17]
[0, 1, 2, 7, 9, 15, 17, 19]
[0, 1, 2, 7, 9, 15, 17, 26]
[0, 1, 2, 7, 9, 15, 21, 24]
[0, 1, 2, 7, 9, 17, 21, 24]
[0, 1, 2, 7, 10, 14, 21, 23]
[0, 1, 2, 7, 10, 15, 17, 18]
[0, 1, 2, 7, 11, 15, 16, 17]
[0, 1, 2, 7, 11, 15, 17, 18]
[0, 1, 2, 7, 11, 15, 17, 21]
[0, 1, 2, 7, 11, 15, 18, 26]
[0, 1, 2, 7, 11, 15, 21, 26]
[0, 1, 2, 7, 11, 17, 18, 26]
[0, 1, 2, 7, 13, 14, 19, 20]
[0, 1, 2, 7, 13, 14, 22, 25]
[0, 1, 2, 7, 13, 15, 19, 26]
[0, 1, 2, 7, 13, 18, 21, 26]
[0, 1, 2, 7, 13, 20, 21, 24]
[0, 1, 2, 7, 14, 17, 25, 26]
[0, 1, 2, 7, 15, 18, 21, 26]
[0, 1, 2, 7, 17, 18, 21, 26]
[0, 1, 2, 9, 15, 16, 17, 24]
[0, 1, 2, 9, 15, 16, 17, 25]
[0, 1, 2, 9, 15, 24, 25, 26]
[0, 1, 2, 9, 16, 17, 21, 24]
[0, 1, 2, 10, 11, 15, 16, 21]
[0, 1, 2, 10, 11, 16, 24, 26]
[0, 1, 2, 10, 12, 13, 20, 23]
[0, 1, 2, 10, 13, 14, 20, 25]
[0, 1, 2, 10, 13, 20, 23, 25]
[0, 1, 2, 12, 13, 19, 20, 23]
[0, 1, 2, 12, 13, 20, 21, 23]
[0, 1, 2, 13, 14, 18, 21, 25]
[0, 1, 2, 13, 14, 19, 21, 23]
[0, 1, 2, 13, 14, 19, 21, 26]
[0, 1, 2, 13, 14, 19, 25, 26]
[0, 1, 2, 13, 14, 21, 22, 23]
[0, 1, 2, 13, 16, 18, 21, 26]
[0, 1, 2, 13, 16, 20, 21, 24]
[0, 1, 2, 15, 16, 19, 21, 23]
[0, 1, 3, 5, 11, 13, 14, 22]
[0, 1, 3, 5, 11, 13, 19, 22]
[0, 1, 3, 5, 11, 13, 21, 22]
[0, 1, 3, 5, 11, 13, 25, 26]
[0, 1, 3, 5, 11, 17, 19, 26]
[0, 1, 3, 5, 13, 14, 20, 21]
[0, 1, 3, 5, 13, 14, 21, 22]
[0, 1, 3, 5, 13, 14, 25, 26]
[0, 1, 3, 5, 13, 20, 21, 25]
[0, 1, 3, 5, 13, 20, 25, 26]
[0, 1, 3, 5, 14, 17, 21, 26]
[0, 1, 3, 8, 10, 14, 20, 23]
[0, 1, 3, 11, 13, 16, 18, 21]
[0, 1, 3, 11, 13, 16, 20, 21]
[0, 1, 3, 11, 13, 16, 25, 26]
[0, 1, 3, 13, 14, 20, 21, 22]
[0, 1, 3, 13, 14, 20, 21, 23]
[0, 1, 3, 13, 14, 20, 22, 23]
[0, 1, 3, 13, 16, 20, 21, 25]
[0, 1, 5, 6, 8, 11, 16, 21]
[0, 1, 5, 6, 11, 13, 21, 22]
[0, 1, 5, 6, 11, 17, 21, 22]
[0, 1, 5, 7, 8, 11, 17, 22]
[0, 1, 5, 7, 8, 16, 18, 21]
[0, 1, 5, 8, 11, 15, 16, 21]
[0, 1, 5, 8, 11, 15, 21, 24]
[0, 1, 5, 8, 15, 16, 18, 21]
[0, 1, 5, 11, 15, 16, 17, 21]
[0, 1, 6, 7, 13, 14, 20, 22]
[0, 1, 6, 7, 14, 17, 20, 22]
[0, 1, 6, 8, 11, 13, 14, 19]
[0, 1, 6, 8, 11, 14, 16, 19]
[0, 1, 6, 8, 11, 16, 21, 22]
[0, 1, 6, 8, 13, 14, 19, 23]
[0, 1, 6, 8, 16, 20, 21, 22]
[0, 1, 6, 11, 16, 17, 21, 22]
[0, 3, 4, 8, 10, 14, 20, 23]
[0, 3, 4, 10, 11, 16, 17, 21]
[0, 3, 4, 13, 14, 19, 21, 23]
[0, 3, 7, 10, 14, 17, 19, 20]
[0, 3, 7, 11, 13, 14, 21, 22]
[1, 2, 4, 5, 7, 8, 12, 18]
[1, 2, 4, 7, 11, 15, 17, 18]
[1, 2, 4, 8, 10, 14, 16, 20]
[3, 4, 5, 6, 13, 14, 16, 19]
[3, 4, 5, 10, 14, 15, 18, 25]
[3, 4, 5, 10, 14, 16, 17, 18]
[3, 4, 5, 10, 14, 18, 24, 25]
[4, 5, 6, 13, 14, 16, 17, 21]
